标注人_0,标注人_1,appid,序号,url,title,desc,0_场景,1_场景,0_行业,1_行业
zxw,ljh,32b5a1e7-a8ba-4025-9e75-c3bdb3f6132d,1640,http://www.rabbitpre.com/m/zNAYfy7YD,易货会邀请函,货来货往全国第十一届无现金交易博览会（阳泉站）2016年1月9日美隆国际盛大开幕,开业,行业展会,零售渠道,电商;贸易批发
zxw,ljh,11a39e38-9799-47d4-91e6-5719426e6579,1641,http://www.rabbitpre.com/m/qiFnjNYvP,妈妈，我爱你,河南区域营销管理部祝所有母亲节日快乐，幸福安康,节日祝福,心灵鸡汤,住宅,房地产
zxw,ljh,65343434-1565-4c39-ab63-795da8556982,1642,http://www.rabbitpre.com/m/Z3zFfqEZ7,招聘-紫晶城,漯河紫晶城娱乐会所招聘,招聘,招聘,酒吧；KTV；其它休闲娱乐场所,购物中心
zxw,ljh,556ed718-9950-4c1f-a438-2f5ae0deefc7,1643,http://www.rabbitpre.com/m/ReM2byjVw,淮安天时晋国际大酒店惠民活动,淮安天时晋国际大酒店携手北导科技股份有限公司钜惠淮安人民！,产品推广,产品推广,酒店,酒店
zxw,ljh,db0d625c-a387-4bf3-ac19-cd0ef56f9c3d,1644,http://www.rabbitpre.com/m/BIn7YJ3Vx,【交行卡中心北京分中心2016】招聘,,招聘,招聘,银行,银行
zxw,ljh,c5d6a81e-9164-4641-a088-32f05b02135d,1645,http://www.rabbitpre.com/m/3UNZnuX,宏信车友招贤纳士,让我们一起为梦想打拼！,招聘,招聘,汽车,汽车服务
zxw,ljh,c4af6c7e-cff2-4bd3-8d2a-ba4e33340ca1,1646,http://www.rabbitpre.com/m/byzzjj72O,唐山市幸福摇篮招生啦,唐山市幸福摇篮招生啦,校园事务,校园事务,学校教育,学校教育
zxw,ljh,cff1e7d5-f0ad-403c-a397-6024df1f1e8b,1647,http://www.rabbitpre.com/m/Bmzr6eMed,他用逐渐消失的背影，告诉你：不必追！,献给一生中最爱我们的那个男人！,心灵鸡汤,节日祝福,无行业,无行业
zxw,ljh,98762024-f637-4111-8c96-b2333db9ceb1,1648,http://www.rabbitpre.com/m/rERvquz,官官祝您中秋快乐,只因有你一路陪伴，中原官网才能勇往直前，中秋快乐！,产品推广,节日祝福,商业地产,实业平台;房地产
zxw,ljh,c55f020b-9b31-4511-8d06-d47445be7ab1,1649,http://www.rabbitpre.com/m/rI7jMzJ,川藏+珠峰+青藏21日自驾游（活动日期暂定6月15日）,,产品推广,俱乐部活动,旅游,无行业
zxw,ljh,d84f20a1-4fc9-4ab1-978a-9e0fefb26adc,1650,http://www.rabbitpre.com/m/A7bu6vX,领袖建材商会 畅享领袖价值,第二届领袖建材商会超值优惠震撼登场 买建材请您等一等 今天让您占足便宜,产品推广,产品推广,建筑业,家具;家装建材;家电
zxw,ljh,4c63f090-ee39-4d8b-8736-906226d20200,1651,http://www.rabbitpre.com/m/QZbumul,清果家人 国庆献礼,值此国庆佳节，清果家人心连心，手挽手，歌唱祖国，共谱最美华章 ,,团队展示/团建,,医疗;医药用品
zxw,ljh,7e4cf471-dec7-40a0-b485-94d7f8ee51f2,1652,http://www.rabbitpre.com/m/NRBBfuO,猴年快乐,,产品推广,节日祝福,内容平台,其它金融服务（待分）
zxw,ljh,86212de8-4361-4f4d-992f-0c2084a86282,1653,http://www.rabbitpre.com/m/ZnrERmFvM,G7高效管车，节省物流成本,货车ETC免费办理 ，GPS定位全国安装。,产品推广,产品推广,物流,工具软件
zxw,ljh,2fb7d053-b31d-4e61-8c3d-ae8a47b30681,1654,http://www.rabbitpre.com/m/mQf2yyy,四川拉夏年会邀请函,以初心去前行 以匠心去超越,年会/庆典,年会/庆典,服装,服装
zxw,ljh,45d03a08-c681-4200-98eb-d5267246fc4c,1655,http://www.rabbitpre.com/m/2byrirain,好礼品是免费的,.,产品推广,产品推广,广告,香氛
zxw,ljh,56d0d9d4-2a0d-4716-807b-e0ae476d0901,1656,http://www.rabbitpre.com/m/6e6IZZv6L,欢乐小品喜剧汇火热订票中……,专场精品版《欢乐喜剧人》，一次喜剧界前所未有的大事件！！！,演出,演出;产品推广,影视,戏剧;酒
zxw,ljh,320484dc-18a3-4ec2-aa6f-2933608a9433,1657,http://www.rabbitpre.com/m/yj7e6Inz4,邀请函-2016第二届世界互联网工业大会,汇聚全球富有远见卓识的专家学者、商界领袖、行业翘楚，深入探讨制造业与互联网融合创新实践路径...,行业论坛,行业论坛,实业平台,软件互联网
zxw,ljh,079ade2e-38a1-4638-a7ae-a5c73c65a994,1658,http://www.rabbitpre.com/m/2i26B38,南宁英驰一站式汽车服务中心盛大开业，全年免费“双包”！！！,南宁英驰一站式汽车服务中心即日起至2016年6月26日，洗车全年免费送，0771-4895383,开业,开业;产品推广,汽车服务,汽车服务
zxw,ljh,e421e7d9-0b18-40dc-b04b-570c003311c4,1659,http://www.rabbitpre.com/m/q2Er6bv,hellobeer无锡店开业盛典诚邀回家聚会！,各位家长6月19日hellobeer无锡店开业盛典诚邀回家聚会！我们在家门口等您.....,开业,开业;产品推广,酒,酒吧
zxw,ljh,999147fa-bdcd-4bc1-81e8-8de003f3eef3,1660,http://www.rabbitpre.com/m/niuYnu2,我的刮刮乐超市,,产品推广,产品推广,汽车服务,政府综合服务
zxw,ljh,f81717a3-7be8-40c2-aca0-a75c3035101b,1661,http://www.rabbitpre.com/m/VvUJJn1,《我的妈妈是牙科医生》,儿童牙齿保护彩科普读本，献给关心宝宝成长的各位粑粑麻麻们！,产品推广,事务性通知/科普;产品推广,出版,出版
zxw,ljh,bf30c0a1-aa77-4723-94f4-d7d5da558374,1662,http://www.rabbitpre.com/m/2rEBYnbix,中汽中心盐城汽车试验场有限公司招聘信息,“薪”为你而来,招聘,招聘,汽车服务,汽车服务
zxw,ljh,18e4e657-9b9c-4114-a4c8-0cd1e726e01c,1663,http://www.rabbitpre.com/m/aMeEJB2bU,南洋教务,传递科学和谐教育理念；提供权威教育政策咨询；解读教学管理举措；打造高效教育服务平台；服务广大师生。,校园事务,产品推广,学校教育,应试及考证培训
zxw,ljh,ffdaadaa-c62e-4978-8b02-c07d659550f1,1664,http://www.rabbitpre.com/m/q62zbUJZx,漆河全友家居发福利了,漆河全友家居改造升级集赞礼品免费送！！！亲们，赶快行动起来吧！,产品推广,产品推广,家居软饰,家具;家纺
zxw,ljh,01403951-4119-4e58-834f-c22a88e16a9d,1665,http://www.rabbitpre.com/m/YZReqaaMn,美团外卖骑士军团招募,美团外卖骑士军团招募,招募,招聘,实业平台,实业平台
zxw,ljh,1ce6b463-a164-4160-a24f-ae3e5026407c,1666,http://www.rabbitpre.com/m/JbIbiaX,乌苏神泥新疆昌吉招商邀请函,乌苏神泥2016年10月27日与您相遇新疆，不见不散。,招商,招商,美妆,护肤
zxw,ljh,b1d30c8b-8c51-43b1-9629-75cafbbed02f,1667,http://www.rabbitpre.com/m/QF7vymR,还等什么！做手术不要钱了！！！,三门峡汇方医院52周年院庆感恩回馈,产品推广,产品推广,医疗,医疗
zxw,ljh,d5827984-db18-4cca-8647-039e15682a3d,1668,http://www.rabbitpre.com/m/FReMAuMuy,缅怀衢州公安英烈,,心灵鸡汤,政府事务,无行业,政府综合服务
zxw,ljh,d4f2bd8d-cddd-4061-9012-54bd7a1db2f1,1669,http://www.rabbitpre.com/m/qUvYFro,和胜5/6村庆祝活动中心成立及三八妇女节大联欢活动邀请函,,演出,演出,政府综合服务,政府综合服务
zxw,ljh,d45c4049-0205-41bb-afe2-bc3a69a4a71c,1670,http://www.rabbitpre.com/m/rYJ3A3c,“梦回故里”——王相俊钢笔画作品展,2016年7月29日—8月29日，黄海艺术博物馆，与您不见不散！,产品推广,博物/艺术展,其它社会服务,无行业
zxw,ljh,0d8ca10a-b901-44e0-ad8b-ab9122636ef2,1671,http://www.rabbitpre.com/m/fMuUBAmrT,哈尔滨义乌城首期建成启动开幕,金秋盛事 诚邀共赏,开业,开业;产品推广,零售渠道,购物中心
zxw,ljh,c4c53ce6-5940-4405-9c9b-e4486eede01e,1672,http://www.rabbitpre.com/m/6QAm72Fvh,河北法兰琳卡2016战略规划会邀请函,,产品推广,招商,护肤,护肤;美妆
zxw,ljh,bf876686-81ab-4740-a150-68e2a2cc429a,1673,http://www.rabbitpre.com/m/I3r6ui7Aw,生态长兴 — 童话开始的地方,,产品推广,产品推广,度假,度假
zxw,ljh,7eb543db-d768-4fc3-b6f2-d5958a8d4b8f,1674,http://www.rabbitpre.com/m/2b6mVBmNy,花好月圆夜，“邀酒”见真情，1919新婚季,,产品推广,产品推广,酒,酒
zxw,ljh,866a046d-715c-4f5f-b0f6-e320fb237fc1,1675,http://www.rabbitpre.com/m/zrEJnjVJn,景云金融招贤纳士啦！,景云金融2016招贤纳士啦！,产品推广,招聘,互联网金融,实业平台;其它金融服务（待分）
zxw,ljh,12e05716-1e30-49b7-9976-2bb634bcb59a,1676,http://www.rabbitpre.com/m/vIneIzX,光大银行北京姚家园路支行,热烈祝贺光大银行北京姚家园路支行荣获北京银监局“北京银行业‘金融知识进万家’示范点”称号！,年会/庆典,团队展示/团建,银行,银行
zxw,ljh,15defde3-f825-4717-a56b-914558664c83,1677,http://www.rabbitpre.com/m/b6zUFbu,2016中国（重庆）压铸行业发展大会,严冬来袭，旁观安能自保？压铸行业风云人物会聚重庆，您想与他们零距离交流吗？,行业论坛,行业论坛,机械制造,机械制造
zxw,ljh,28762756-406a-4c14-9b1f-90091d52c8f4,1678,http://www.rabbitpre.com/m/VJnjVfEJO,中国海洋大学AUAC精品预科项目,或许你已非凡，海大让你卓越！ 美、英、加、澳、西留学，就来海大AUAC！！！,校园事务,产品推广,学校教育,应试及考证培训
zxw,ljh,f2e7e6cc-8791-4297-825b-f1f9cf61c078,1679,http://www.rabbitpre.com/m/nraybU37t,愚人节，“纸”对你说真话,痔疮？妇科炎症？粉刺？过敏？你知道病从纸入吗？想尽办法捉弄，不如想尽办法倾诉。愚人节，璞竹说真的！,产品推广,产品推广,医药用品,纸品
zxw,ljh,76a22e84-48b6-41ec-b816-3e078b52fc14,1680,http://www.rabbitpre.com/m/6InVvUvEM,全国中毒救治高峰论坛暨山东省卫生应急师资培训班邀请函,盛夏七月，运河之滨。2016年全国中毒救治高峰论坛暨山东省卫生应急师资培训班在孔孟之乡济宁隆重召开。,事务性通知/科普,行业论坛,医疗,医疗
zxw,ljh,acad3a8a-af89-451c-996e-752392b0c9b4,1681,http://www.rabbitpre.com/m/eaq6YnjFR,我非来不可，兴义·第六届家居建材博览会！,3月26日-3月28日浙兴商贸博览城62家真正的大牌！不怕你来比，就怕你不来！,行业论坛,行业展会,机械制造,家装建材
zxw,ljh,04746764-a575-4111-b976-c89abe4f375b,1682,http://www.rabbitpre.com/m/3Izaaiy,节气到霜降，八佰伴折扣要双降！,10月21-27日，在八佰伴购买第2件低至1折！买2件更划算~~不能错过！,产品推广,产品推广,零售渠道,购物中心
zxw,ljh,2b96c80d-fee1-4be7-a3a5-749396b917ae,1683,http://www.rabbitpre.com/m/7FzyimS,奔仔童鞋-2016秋季新品发布会-男童款,男童潮鞋-奔仔童鞋2016秋季潮鞋发布会,产品推广,产品推广,鞋帽,鞋帽
zxw,ljh,66476987-764b-44cc-a183-d399da5130f8,1684,http://www.rabbitpre.com/m/ERu6Y37uk,石家庄平安医院2017诚聘英才,石家庄平安医院创建于1987年，现已经发展成为技术力量雄厚、中医药特色鲜明，集临床、科研、教学、保健,招聘,招聘,医疗,医疗
zxw,ljh,08041be9-234c-4f30-bb10-17e3da3f77c0,1685,http://www.rabbitpre.com/m/JjqAfqE,德师傅企业招聘,德师傅企业招聘，你还在看什么，还不赶紧的........,招聘,招聘,汽车服务,汽车服务
zxw,ljh,423e039d-e591-4af4-a6ae-c98ac87b0955,1686,http://www.rabbitpre.com/m/YZJZFby,重磅揭秘驻香港部队特战力量 我是第{{count}}位探秘者,驻香港部队是绣花枕头？是礼仪部队？是花瓶？他们的战斗力到底怎样，一起来揭晓 ,心灵鸡汤,政府事务,无行业,政府综合服务
zxw,ljh,c5dd0f6f-3e1c-47d0-ad8e-95b3d892cf1e,1687,http://www.rabbitpre.com/m/J3jr6u6AU,6月19日，让父亲再感动一次,父爱如山，感恩6月，倾情回馈！特惠商品等你来,产品推广,产品推广,家装建材,家装建材
zxw,ljh,1bf15e35-b77c-407b-9c96-224dca6ed1d7,1688,http://www.rabbitpre.com/m/ziQ3QfW,百合婚纱摄影名店,樟木头百合婚纱   五一钜惠全城 分享积赞送大礼  喜讯热线：82863309   18027007,产品推广,产品推广,摄影,婚庆;摄影
zxw,ljh,85f581ec-40a4-45ec-a584-dfc054540e52,1689,http://www.rabbitpre.com/m/aeMZf29,一曲《一生痴情只为你》我愿陪你到天长地久！！,,心灵鸡汤,心灵鸡汤,无行业,无行业
zxw,ljh,f51f0e40-ddb6-4bdd-8646-61ed5d8e0939,1690,http://www.rabbitpre.com/m/YnmQJj8,这份礼物，只有老青岛人才能打开,你是老青岛吗？青岛的大街小巷你都熟悉吗？来接受考验吧！,事务性通知/科普,产品推广,其它社会服务,工具软件
zxw,ljh,139e58d4-108b-4de5-bb22-8ead3f61b48b,1691,http://www.rabbitpre.com/m/2iQvUbk,专利MAX3.0长效反渗透净热饮一体机AR75-Q1新鲜上市,销售竞技场—谁是最牛史密斯达人？,产品推广,产品推广,其它社会服务,家电
zxw,ljh,61e140f1-e843-44b2-b135-b0d467476b02,1692,http://www.rabbitpre.com/m/nYRzUvv,一曲《妇唱夫随》送给值得你等待的知心人！,,心灵鸡汤,心灵鸡汤,无行业,无行业
zxw,ljh,eb586959-eded-4919-9260-8665ca152757,1693,http://www.rabbitpre.com/m/mzFnrE3VN,立白&中百仓储  火热的盛夏与您激情邀约，不见不散！,疯狂的套餐！！成本价的感恩回馈，立白用实际行动关注您的贴身健康，呵护您的家人生活。这个盛夏，不见不散,产品推广,产品推广,清洁洗涤,清洁洗涤
zxw,ljh,87ce3fc6-1d8e-418f-9722-3fef65b35bd5,1694,http://www.rabbitpre.com/m/FvMeMA2r,邯郸、北海、越南下龙湾、河内、桂林、漓江专列十三日,邯郸、北海、越南下龙湾、河内、桂林、漓江专列十三日游,产品推广,产品推广,旅游,旅游
zxw,ljh,719109e0-596d-48cb-98b3-acaaaca841e2,1695,http://www.rabbitpre.com/m/jArqEfO,水墨绘东川,寇子皓、蒋丽萍画展,产品推广,博物/艺术展,出版,无行业
zxw,ljh,295e5cf1-e9f7-4937-aff3-d4825102b594,1696,http://www.rabbitpre.com/m/RrARJrs,慕纱婚纱开业活动,诚挚邀请各位莅临,开业,开业;产品推广,婚庆,婚庆;服装
zxw,ljh,cae27e77-dc05-4298-b6de-609e4e7a223b,1697,http://www.rabbitpre.com/m/aaqaEJZRK,大风车启智幼儿园・毕业季, 摩登摄影,产品推广,校园事务,摄影,学校教育
zxw,ljh,149d35d1-4688-479a-ac41-6467f7d905da,1698,http://www.rabbitpre.com/m/NInNInjVr,湖南金品集团2016年度春季招商会议,企业商务会议邀请,招商,招商,家电,家电
zxw,ljh,b45f9c87-8f82-442d-987a-43e53eec2d31,1699,http://www.rabbitpre.com/m/FRzUJjm,奔跑吧，我的四季沐歌！,四季沐歌联合新元电器，一起为价冲到底！,产品推广,产品推广,家电,家电
zxw,ljh,d3bef6e6-e9f0-4184-9ba7-8dbdf9c18003,1700,http://www.rabbitpre.com/m/bEbeQj8,KDX家居膜正式问世,KDX家居膜推出家居隔热膜、安全膜、装饰膜系列，一流品质，O2O模式，全力营造家人的舒适生活。,产品推广,产品推广,家居软饰,家居软饰
myy,tml,2258c2fa-a882-4668-94d0-31098e0cdab2,1001,http://www.rabbitpre.com/m/fE3jV3bMP,MIKAEL D 亚洲首秀,2016/05/13  北京 中国民族贸易促进会,产品推广,行业展会,服装,服装相关
myy,tml,753edce5-1d64-4c5d-a0c3-4264b3a4023d,1002,http://www.rabbitpre.com/m/fuMryuj,春风十里  我在赤山等你,赏樱花，品民俗，听渔家号子...精彩无限看这里！,产品推广,产品推广,旅游,旅游
myy,tml,8907d433-5a7c-4815-9eed-8ca3e8490fe7,1003,http://www.rabbitpre.com/m/RzABbes,容颜美业,怕变老，想美丽，到容颜。容颜美业，给你不一样的美丽。,产品推广,产品推广,美容整形,美容整形
myy,tml,9eb1ee8a-50a8-498a-9c11-fd73543f03cf,1004,http://www.rabbitpre.com/m/iAZvieO,七彩世界,小星星暑期托管班招生啦~,产品推广,校园事务,特长或素质培训,特长或素质培训
myy,tml,06d84791-36d1-485d-a8c4-51f6dd0c9ccc,1005,http://www.rabbitpre.com/m/vaAvqig,过几天温岭的人都可以过上这样的生活！！,,开业,产品推广,家具,其它3C产品
myy,tml,625898a1-c5f9-4b20-8e4f-12edd461447a,1006,http://www.rabbitpre.com/m/faiYzux,订货宝—帮企业建专属多渠道分销商城,,产品推广,产品推广,电商,电商
myy,tml,dd710ed1-46e9-4634-9629-3ac75dcc670b,1007,http://www.rabbitpre.com/m/bUZJ3z7AV,“大师面对面”公益冬令营招募计划-K12全素质教育[报名],让孩子与大师面对面，发现天才，成就天才，就从这里开始！给孩子成为未来大师的机会！,招募,产品推广,特长或素质培训,特长或素质培训
myy,tml,20fbd32e-ff2b-40b2-b11c-87d4c46b723a,1008,http://www.rabbitpre.com/m/MFj67nm,宠物也有医保了,“宠e宝”是由国内最大宠物安全服务平台看到网携手中国平安共同推出的宠物综合服务项目,产品推广,产品推广,保险,家政物业
myy,tml,a6fd8e62-53e3-4046-8698-93617d327e97,1009,http://www.rabbitpre.com/m/jVB2FnVvQ,兴业华福一家亲，行员答谢计划，等您来参加！,兴业华福一家亲，行员答谢计划，等您来参加！华福证券太原营业部主办！神秘大礼等着您！,产品推广,产品推广,工具软件,证券
myy,tml,bbe7eb39-fa9e-4181-b36a-1d5e734b5986,1010,http://www.rabbitpre.com/m/byIfAbg,鑫福艺术文化中心开业了！,宝贝们快来分享链接积赞换礼品吧！赶快加入我们吧！,封禁,产品推广,无行业,特长或素质培训
myy,tml,5ca0d6ac-3006-445f-a524-85a4df6e9a21,1011,http://www.rabbitpre.com/m/AY3b6AQme,GXG2016Spring-后数字时代,简约 空间 精致 时尚,产品推广,产品推广,服装,服装
myy,tml,500c5b3f-2a32-45b7-acba-6c5b5878208b,1012,http://www.rabbitpre.com/m/J73Ajqn,天津大学第20届仪器设备展示会,诚挚邀请广大教职员工及同学参加！,行业展会,校园事务,科研,学校教育
myy,tml,8b9b849d-39bf-4d6e-aacd-181dd8801d3e,1013,http://www.rabbitpre.com/m/AvARZvE,也许我该重新定义清明节！,也许多年后，我的孙女，也会指着我的照片，说着我的故事….  ,心灵鸡汤,心灵鸡汤,咨询,无行业
myy,tml,db2c1917-6a08-40ac-9619-79a3149bac6b,1014,http://www.rabbitpre.com/m/yaaYniQ,妞仔童装 六一活动！！！缤纷登场！！,我们一直从事这个行业，没改行，没偷懒，一直坚持着，正好你需要，刚好我们专业。妞仔家人愿所有小朋友快乐,产品推广,产品推广,服装,服装
myy,tml,ab9d82d7-2fc6-4e08-9dee-9d17b069bea9,1015,http://www.rabbitpre.com/m/QInj7YBIV,朝阳学校暑期托管火热报名中,朝阳学校暑期托管火热报名中个……,产品推广,校园事务,特长或素质培训,特长或素质培训
myy,tml,e083d7fd-fb5e-4436-b193-6fde2247763c,1016,http://www.rabbitpre.com/m/NAeqyN2bN,中铭·宝翠园微楼书,深中通道出口物业宝翠园花园洋房86~94㎡精致三房，中国红木家具之都！中国休闲服装生产基地！买就赚！,产品推广,产品推广,住宅,住宅
myy,tml,17f9fc18-444f-4153-9823-816fa975cc84,1017,http://www.rabbitpre.com/m/NAmzbqqiz,兴盛哈贝智趣园盛夏招生正式启幕！,兴盛哈贝智趣园盛夏招生正式启幕！,产品推广,校园事务,学校教育,特长或素质培训
myy,tml,686cfdf1-97cb-4c34-b0d2-bae15420f18f,1018,http://www.rabbitpre.com/m/bizzV3Fng,闹市街众筹合同客户签约指引,杭州通帮信息科技有限公司——“闹市街”商城店铺经营使用权首期众筹协议。,产品推广,事务性通知/科普,电商,电商
